GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1464756053	2022-06-22 10:01:24.788232	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			Logan Farm Park	L10177778	H	34.0686060	-84.6750290	2022-06-22	08:47:00	obsr905658	S113534001	Traveling	P22	EBIRD	74	5.346		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1469283644	2022-06-28 23:50:39.220155	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			2702 Lillie Lake Drive	L835961	P	33.9510630	-84.6284848	2022-06-28	09:11:00	obsr57649	S114008175	Stationary	P21	EBIRD	55			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1512290377	2022-09-05 13:40:23.101734	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			Chattahoochee River NRA--Hyde Farm	L11735031	H	33.9651370	-84.3908380	2022-06-11	11:51:00	obsr1809310	S118161209	Traveling	P22	EBIRD	225	7.403		7	1	G8539838	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1457634707	2022-06-12 09:53:50.873152	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			Allatoona Creek Park	L988567	H	34.0216486	-84.7171640	2022-06-12	08:05:00	obsr1219238	S112765144	Traveling	P22	EBIRD	101	3.111		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1457079052	2022-06-11 15:42:38.350462	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			Chattahoochee River NRA--Hyde Farm	L11735031	H	33.9651370	-84.3908380	2022-06-11	11:51:00	obsr399393	S112706964	Traveling	P22	EBIRD	225	7.403		7	1	G8539838	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1470437021	2022-06-30 19:59:11.811343	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			Allatoona Creek Park	L988567	H	34.0216486	-84.7171640	2022-06-30	18:59:00	obsr57649	S114124808	Traveling	P22	EBIRD	59	2.516		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1461762952	2022-06-18 10:11:46.790535	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				4					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			Logan Farm Park	L10177778	H	34.0686060	-84.6750290	2022-06-18	08:59:00	obsr905658	S113181589	Traveling	P22	EBIRD	71	4.567		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1466723614	2022-06-25 16:53:21.321292	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Cobb	US-GA-067		29			Green Meadows Preserve--Oregon Park	L6513923	H	33.9566661	-84.6638820	2022-06-25	09:17:00	obsr905658	S113739724	Traveling	P22	EBIRD	91	5.186		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS415044091	2018-08-06 17:44:06	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			US-GA-Broxton-Rocky Creek Rd - 31.7265x-82.8590	L4744543	P	31.7264730	-82.8589950	2016-06-29	10:09:00	obsr327723	S30460863	Traveling	P22	EBIRD	268	6.437		2	1	G1830614	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS414814599	2018-08-06 17:44:06	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			US-GA-Broxton-Rocky Creek Rd - 31.7265x-82.8590	L4744543	P	31.7264730	-82.8589950	2016-06-29	10:09:00	obsr282226	S30443453	Traveling	P22	EBIRD	268	6.437		2	1	G1830614	0	1	0		<br />Submitted from eBird for iOS, version 1.1.5 Build 44		
URN:CornellLabOfOrnithology:EBIRD:OBS509555933	2018-08-06 17:45:49	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			General Coffee SP	L895684	H	31.5243735	-82.7663612	2017-06-08	10:40:00	obsr139202	S37481308	Traveling	P22	EBIRD	370	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS772693689	2021-03-30 05:38:39.695013	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			General Coffee SP	L895684	H	31.5243735	-82.7663612	2019-06-08	14:35:00	obsr146519	S57201814	Traveling	P22	EBIRD	63	7.682		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS779700800	2019-06-28 22:32:09	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			General Coffee SP	L895684	H	31.5243735	-82.7663612	2019-06-27	10:20:00	obsr139202	S57748090	Traveling	P22	EBIRD	142	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1185465812	2021-06-27 18:01:07.846751	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			US-Georgia-Douglas - 31.526x-82.829 - Jul 2, 2017 9:17 AM	L6044108	P	31.5259325	-82.8293311	2021-06-19	09:03:00	obsr344521	S90425266	Traveling	P22	EBIRD	103	5.649		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1190913909	2021-06-27 16:48:02.599867	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			General Coffee SP	L895684	H	31.5243735	-82.7663612	2021-06-27	15:40:00	obsr34057	S90888100	Traveling	P22	EBIRD	66	0.837		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1452410903	2022-06-05 17:38:27.292957	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Coffee	US-GA-069		27			General Coffee SP	L895684	H	31.5243735	-82.7663612	2022-06-05	16:27:00	obsr34057	S112247099	Traveling	P22	EBIRD	70	3.187		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513683972	2020-12-19 09:34:29.801214	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				4	FL	C4	FL		United States	US	Georgia	US-GA	Columbia	US-GA-073		29			Wildwood Park	L6009663	P	33.6382192	-82.2862234	2017-06-23	14:05:00	obsr934180	S37782617	Traveling	P22	EBIRD	144	5.955		2	1	G2502036	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS513362137	2020-12-19 09:34:29.761004	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				4	FL	C4	FL		United States	US	Georgia	US-GA	Columbia	US-GA-073		29			Wildwood Park	L6009663	P	33.6382192	-82.2862234	2017-06-23	14:05:00	obsr411471	S37759432	Traveling	P22	EBIRD	144	5.955		2	1	G2502036	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS628131767	2018-08-06 17:48:40	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				3					United States	US	Georgia	US-GA	Columbia	US-GA-073		29			Mistletoe SP	L3707317	H	33.6429691	-82.3850933	2018-06-02	14:00:00	obsr304290	S46333184	Traveling	P22	EBIRD	300	11.265		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS941497200	2021-03-24 10:15:03.129922	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Columbia	US-GA-073		27			Rockford Dr. neighborhood	L11675402	P	33.4281043	-82.2554836	2020-06-12	06:49:00	obsr235384	S70339458	Stationary	P21	EBIRD	15			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS941075856	2020-06-11 10:14:06	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Columbia	US-GA-073		29			Gardner Residence	L11669481	P	33.4916420	-82.2180790	2020-06-11	09:54:00	obsr281681	S70307010	Stationary	P21	EBIRD	19			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1463287185	2022-06-20 08:50:02.697499	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				X					United States	US	Georgia	US-GA	Columbia	US-GA-073		29			Home 4178 Stonegate Dr, Evans US-GA 33.58045, -82.11666	L19665948	P	33.5804530	-82.1166610	2022-06-20	07:56:00	obsr1643696	S113343147	Stationary	P21	EBIRD	52			1	1		0	1	0			Merlin sounds recorded.	
URN:CornellLabOfOrnithology:EBIRD:OBS55079030	2019-03-21 12:38:02	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham SP (Cook Co.)	L686602	H	31.1613000	-83.5388800	2008-06-24	12:15:00	obsr139202	S3959038	Traveling	P22	EBIRD	270	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519572353	2018-01-16 11:53:13	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham	L5387035	P	31.1609249	-83.5372060	2017-06-29	14:00:00	obsr843663	S38203267	Traveling	P22	EBIRD	90	3.219		5	1	G2543647	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519061875	2018-01-16 11:54:09	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham State Park	L6093513	P	31.1614029	-83.5383332	2017-06-29	13:45:00	obsr930602	S38169653	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519651281	2018-01-16 11:53:13	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham	L5387035	P	31.1609249	-83.5372060	2017-06-29	14:00:00	obsr931126	S38209351	Traveling	P22	EBIRD	90	3.219		5	1	G2543647	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519060744	2019-03-21 12:38:02	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham SP (Cook Co.)	L686602	H	31.1613000	-83.5388800	2017-06-30	16:00:00	obsr931177	S38169529	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS519640547	2018-01-16 11:53:13	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham	L5387035	P	31.1609249	-83.5372060	2017-06-29	14:00:00	obsr849556	S38208523	Traveling	P22	EBIRD	90	3.219		5	1	G2543647	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1181100575	2021-06-12 15:49:26.829677	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				5					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham SP (Cook Co.)	L686602	H	31.1613000	-83.5388800	2021-06-12	13:35:00	obsr208350	S90066807	Traveling	P22	EBIRD	134	4.039		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1461958651	2022-06-18 20:32:09.154133	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Cook	US-GA-075		27			Reed Bingham SP (Cook Co.)	L686602	H	31.1613000	-83.5388800	2022-06-18	10:21:00	obsr944923	S113203025	Traveling	P22	EBIRD	108	4.233		1	1		0	1	0		Birded along the Little River Trail & Birdwalk trails.		
URN:CornellLabOfOrnithology:EBIRD:OBS261621067	2021-02-26 14:17:49.265543	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm (Private)	L1346125	P	33.3784661	-84.6112531	2014-06-28	18:15:00	obsr291534	S18937567	Traveling	P22	EBIRD	66	0.805		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.7.4		
URN:CornellLabOfOrnithology:EBIRD:OBS329650369	2015-06-30 22:42:44	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			145 Boy Scout Rd	L2807500	P	33.3537126	-84.9282827	2015-06-26	08:00:00	obsr111288	S24109524	Stationary	P21	EBIRD	240			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS326589190	2015-06-13 19:23:57	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Alfalfa Hill	L2914138	P	33.3840950	-84.6219640	2015-06-12	07:43:00	obsr291534	S23888298	Stationary	P21	EBIRD	7			1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS324586453	2021-02-26 14:17:49.265543	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm (Private)	L1346125	P	33.3784661	-84.6112531	2015-06-01	19:34:00	obsr291534	S23746383	Traveling	P22	EBIRD	40	0.161		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS326616382	2021-02-26 14:17:49.265543	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm (Private)	L1346125	P	33.3784661	-84.6112531	2015-06-13	08:42:00	obsr291534	S23889978	Traveling	P22	EBIRD	98	2.414		1	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.8		
URN:CornellLabOfOrnithology:EBIRD:OBS411893232	2022-08-08 11:46:53.157497	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			190 Springwater Chase (private)	L1821702	P	33.4349254	-84.6987882	2016-06-12	07:13:00	obsr345677	S30223492	Stationary	P21	EBIRD	20			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.3 Build 30		
URN:CornellLabOfOrnithology:EBIRD:OBS409304004	2018-08-06 17:43:57	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			James E McGuffey Nature Center	L4665712	P	33.3343230	-84.7888150	2016-06-02	15:57:00	obsr345677	S30043502	Traveling	P22	EBIRD	18	0.161		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.3 Build 30		
URN:CornellLabOfOrnithology:EBIRD:OBS414251930	2021-03-19 03:39:04.707677	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Hall Road	L2981487	P	33.2971260	-84.6327720	2016-06-26	13:24:00	obsr345677	S30400777	Traveling	P22	EBIRD	10	0.805		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.2 Build 70		
URN:CornellLabOfOrnithology:EBIRD:OBS410710385	2016-06-08 18:04:56	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Alfalfa Hill	L2914138	P	33.3840950	-84.6219640	2016-06-08	17:49:00	obsr291534	S30140032	Traveling	P22	EBIRD	15	0.402		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS411176532	2016-06-11 08:12:33	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Callan Creek/8131	L2715529	P	33.3789680	-84.6200260	2016-06-11	07:47:00	obsr291534	S30172912	Stationary	P21	EBIRD	25			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS412011265	2021-02-26 14:17:49.265543	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm (Private)	L1346125	P	33.3784661	-84.6112531	2016-06-14	19:46:00	obsr291534	S30232873	Traveling	P22	EBIRD	24	0.483		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS414405573	2016-07-10 11:37:23	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Callan Creek/8131	L2715529	P	33.3789680	-84.6200260	2016-06-27	07:04:00	obsr291534	S30411956	Stationary	P21	EBIRD	14			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS413967431	2018-08-06 17:44:05	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Callan Creek/8131	L2715529	P	33.3789680	-84.6200260	2016-06-25	06:48:00	obsr291534	S30379693	Stationary	P21	EBIRD	16			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS411667915	2018-08-06 17:44:01	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Longleaf area to Shoal Creek	L2614481	P	33.3900060	-84.6168180	2016-06-12	10:45:00	obsr291534	S30206421	Traveling	P22	EBIRD	24	0.402		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS411181888	2022-08-08 11:46:53.157497	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			190 Springwater Chase (private)	L1821702	P	33.4349254	-84.6987882	2016-06-11	07:46:00	obsr345677	S30173298	Stationary	P21	EBIRD	68			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.1.3 Build 30		
URN:CornellLabOfOrnithology:EBIRD:OBS511209700	2022-08-08 11:46:53.157497	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			190 Springwater Chase (private)	L1821702	P	33.4349254	-84.6987882	2017-06-15	06:57:00	obsr345677	S37600676	Stationary	P21	EBIRD	33			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508542281	2018-08-06 17:45:45	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Chattahoochee Riverside Park	L5938733	P	33.4757777	-84.8999539	2017-06-03	13:44:00	obsr91755	S37414889	Traveling	P22	EBIRD	37	0.805		2	1	G2472838	0	1	0		Other observers: Jacob Flynn.		
URN:CornellLabOfOrnithology:EBIRD:OBS507556042	2021-03-24 09:46:10.351666	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Home	L5056720	P	33.3786042	-84.6136858	2017-06-03	08:10:00	obsr291534	S37348405	Stationary	P21	EBIRD	35			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506930534	2017-06-01 07:16:06	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				2					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Callan Creek/8131	L2715529	P	33.3789680	-84.6200260	2017-06-01	07:15:00	obsr291534	S37303825	Stationary	P21	EBIRD	1			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507729707	2017-06-03 17:28:52	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Callan Creek/8131	L2715529	P	33.3789680	-84.6200260	2017-06-03	15:43:00	obsr291534	S37359687	Stationary	P21	EBIRD	7			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS508848923	2018-08-06 17:45:45	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Chattahoochee Riverside Park	L5938733	P	33.4757777	-84.8999539	2017-06-03	13:44:00	obsr735907	S37434277	Traveling	P22	EBIRD	37	0.805		2	1	G2472838	0	1	0		Other observers: Jacob Flynn.		
URN:CornellLabOfOrnithology:EBIRD:OBS506963248	2017-06-01 09:59:10	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Senoia Raceway	L5150997	P	33.3083824	-84.5948107	2017-06-01	09:52:00	obsr603444	S37305978	Traveling	P22	EBIRD	7	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS514568519	2022-08-08 11:46:53.157497	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1	S7	C3	S7		United States	US	Georgia	US-GA	Coweta	US-GA-077		29			190 Springwater Chase (private)	L1821702	P	33.4349254	-84.6987882	2017-06-28	07:34:00	obsr345677	S37846114	Stationary	P21	EBIRD	25			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507840515	2018-08-06 17:45:45	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Chattahoochee Bend SP	L1399935	H	33.4215000	-84.9703000	2017-06-03	09:05:00	obsr100200	S37366922	Traveling	P22	EBIRD	135	4.828		1	1		0	1	0		Chattahoochee Bend State Park. White trail (River Trail) and parking lot.		
URN:CornellLabOfOrnithology:EBIRD:OBS513738934	2022-08-08 11:46:53.157497	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			190 Springwater Chase (private)	L1821702	P	33.4349254	-84.6987882	2017-06-25	06:12:00	obsr345677	S37786498	Traveling	P22	EBIRD	26	0.483		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS506924888	2018-08-06 17:45:43	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Alfalfa Hill	L2914138	P	33.3840950	-84.6219640	2017-06-01	06:26:00	obsr291534	S37303416	Stationary	P21	EBIRD	2			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS507266534	2017-06-02 08:02:57	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Callan Creek/8131	L2715529	P	33.3789680	-84.6200260	2017-06-02	06:50:00	obsr291534	S37327391	Stationary	P21	EBIRD	12			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS628758903	2018-06-07 17:56:05	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm - Longleaf area to Shoal Creek	L2614481	P	33.3900060	-84.6168180	2018-06-07	17:54:00	obsr291534	S46379509	Stationary	P21	EBIRD	2			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627896242	2019-10-06 11:06:03	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Home	L5056720	P	33.3786042	-84.6136858	2018-06-05	06:26:00	obsr291534	S46316027	Stationary	P21	EBIRD	7			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS627276924	2021-02-26 14:17:49.265543	27753	species	avibase-8E1D9327	Wood Thrush	Hylocichla mustelina				1					United States	US	Georgia	US-GA	Coweta	US-GA-077		29			Rolling Meadows Farm (Private)	L1346125	P	33.3784661	-84.6112531	2018-06-03	15:08:00	obsr291534	S46271330	Stationary	P21	EBIRD	10			1	1		0	1	0				
